Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,1099.926462886528,1114.608469058677,1095.9981540905046,1105.62255859375,8749,1137.9874538845486,1154.661698774858,1223.6839575195313,,1136.3038116640214,1160.8376154749128,36.14037029579914,-26.74426367479396,-23.951548097281503,-2.7927155775124533,1228.310535905718,1085.502745344282,30.507481606401747,0,1142.8923500913306,1182.8874459045885,39.12876803585069
2024-12-19,1095.7035659378998,1112.6443989034085,1087.1595416126352,1093.1993408203125,20086,1128.6086290147568,1152.9319069602273,1218.7225048828125,,1127.6829174952798,1154.6886814154036,34.354037544392995,-28.760352090011335,-24.913308895827477,-3.8470431941838648,1230.2091565758622,1081.8363878577318,31.22495905930265,0,1135.3058615689706,1179.474769053456,38.84466376641022
2024-12-20,1087.159501813769,1128.4067457850233,1087.159501813769,1118.3404541015625,22647,1124.4293348524309,1152.2578457919035,1214.3561889648438,,1125.8144248165363,1151.3842971141453,40.7378783500568,-28.00659634627823,-25.531966385917627,-2.474629960360602,1230.7098764850853,1079.8969228313208,31.15210406912969,0,1135.3058416695376,1160.7416454212116,36.53327848149096
2024-12-23,1119.469892051403,1125.2641718587977,1091.6280257217982,1113.3319091796875,8842,1121.8977593315972,1152.3694458007812,1209.8916674804686,,1123.3179216891667,1147.9249891201036,39.90531643752637,-27.496425528331656,-25.924858214400437,-1.5715673139312225,1231.3582890393538,1076.1746211168963,31.08445300682624,0,1135.3058416695376,1160.7416454212116,36.91559225130754
2024-12-24,1103.1673694953024,1119.1751559661934,1103.1673694953024,1116.278076171875,5971,1121.2321234809028,1151.6217262961648,1205.471337890625,,1121.9099525857084,1145.0479970339009,40.67338182545794,-26.548347600041552,-26.049556091528657,-0.4987915085128946,1231.8020437695925,1073.6341256640017,31.021634163258742,0,1135.3058416695376,1160.7416454212116,35.95805652228096
2024-12-26,1109.7473003617715,1122.1214498229383,1108.7652231048144,1115.3450927734375,6902,1116.2508138020833,1150.3160122958095,1201.0431494140626,,1120.5969806232542,1142.3477330102223,40.49686553514315,-25.577432256669223,-25.95513132455677,0.3776990678875478,1230.4167383137446,1069.647458463599,30.80616031563639,0,1125.3132114914206,1160.7416454212116,33.29592056967868
2024-12-27,1109.7472818460262,1121.8759117905915,1109.7472818460262,1110.14013671875,6788,1113.1081678602432,1149.0839510830965,1196.160261230469,,1118.5056118423531,1139.4197697109976,39.46779485488969,-24.940473057458803,-25.75219967113718,0.8117266136783776,1225.3436496508334,1066.353249763229,30.60607745712992,0,1120.6728990188635,1160.7416454212116,32.98726324792189
2024-12-30,1110.1400980742822,1110.1400980742822,1088.6325832779528,1095.7034912109375,6331,1108.0886637369792,1145.749345259233,1190.8599877929687,,1113.9451877160702,1135.4455625746284,36.68342108146022,-25.30885027172121,-25.66352979125399,0.3546795195327767,1223.1994294079927,1060.6064665881008,31.05353644825713,0,1120.6728990188635,1160.7416454212116,32.8715279338249
2024-12-31,1095.9982236291537,1099.6810133590902,1080.2849874480903,1086.275634765625,8333,1106.0262993706597,1140.861278187145,1186.0075439453126,,1108.411277125981,1130.9755691374464,34.94939476816383,-26.06112466859849,-25.743048766722893,-0.3180759018756021,1211.8128228730354,1058.8037786894645,31.69366741945857,0,1104.3458666165568,1157.3043882383722,31.4124396725618
2025-01-01,1091.9717565145977,1124.4784906521504,1086.4721476983846,1118.9788818359375,16611,1107.5103352864585,1138.332430752841,1182.029150390625,,1110.5247980679724,1129.8849612009458,44.71225987667584,-23.74471453326555,-25.343381920031423,1.5986673867658752,1196.9559999291614,1063.9184019263075,30.913314027764397,0,1104.3458666165568,1157.3043882383722,30.0410373583074
