Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,6780.031750524184,6821.141188691447,6635.351161292983,6686.0390625,18627,6690.102322048611,6783.240345348011,6908.54080078125,,6719.443474810705,6794.156455145143,44.324955504615005,-83.78338896908917,-80.83335371249038,-2.9500352565987957,7088.137575637467,6505.241916550032,14.532037082105868,0,6746.879646099968,6945.166855261043,183.54837746367824
2024-12-19,6595.439045316186,6661.393533210474,6522.849303932411,6594.5908203125,18058,6662.019856770833,6779.394287109375,6896.180087890625,,6694.472943911064,6776.014124705811,41.30905593406192,-89.07632200638272,-82.48194737126886,-6.594374635113866,7091.199542042223,6498.373358348403,14.734971446689189,0,6746.879646099968,6819.943533907239,179.8814752245668
2024-12-20,6594.441126763151,6831.56751347625,6594.441126763151,6683.44482421875,49911,6655.06298828125,6782.355934836648,6884.952880859375,,6692.267319972601,6767.598733752442,45.20988653609268,-85.1200233962827,-83.00956257627163,-2.1104608200110704,7091.048171776189,6499.013693458186,13.946527545821237,0,6722.683173802805,6819.943533907239,185.7720344779886
2024-12-23,6657.302581981511,6710.036258777814,6535.5713297330485,6627.81787109375,14052,6652.740397135417,6782.135986328125,6877.2768359375,,6679.377430196832,6754.891382601652,43.2708996408004,-85.48780822858316,-83.50521170673395,-1.9825965218492168,7075.308811486467,6483.013161169783,13.500584197020777,0,6722.683173802805,6819.943533907239,187.97430887994565
2024-12-24,6635.35093172622,6715.174702333452,6560.865473219472,6642.5849609375,14181,6656.737087673611,6780.5009765625,6868.44333984375,,6672.018936344966,6744.68170790491,43.95804569375333,-83.62373723241035,-83.52891681186922,-0.0948204205411258,7050.092697958121,6475.237136026254,13.0565257305641,0,6722.683173802805,6819.943533907239,188.09900862339308
2024-12-26,6642.5847653471465,6655.905454116129,6542.805055026111,6575.48291015625,11697,6659.82470703125,6763.694890802557,6861.464736328125,,6652.711731107223,6729.299999018667,41.49825285937004,-86.56317583354303,-84.13576861620399,-2.427407217339038,7023.7372675149,6461.775476625726,12.740415969957937,0,6722.683173802805,6819.943533907239,175.93658040821416
2024-12-27,6550.538347046907,6650.617207185031,6539.662455457905,6560.1669921875,9090,6655.279188368056,6744.952192826705,6852.231123046875,,6634.20278332328,6713.924271124924,40.9352002227085,-89.10146248625642,-85.12890739021448,-3.972555096041944,6998.925534473255,6448.14707294862,12.464607763335778,0,6728.79460308319,6819.943533907239,174.8817457808539
2024-12-30,6578.426910382573,6584.413693278394,6440.780598753904,6463.9296875,17167,6622.667860243056,6721.78291459517,6842.215244140625,,6600.148164158624,6691.197490795385,37.49286678356163,-97.75179727486376,-87.65348536714434,-10.098311907719406,6991.433644581524,6414.32021284035,12.75693144665394,0,6642.8344367670015,6787.016256135634,166.33991784276364
2024-12-31,6545.549172264875,6560.516129213652,6360.807131101605,6498.15380859375,16013,6592.467881944444,6701.491344105114,6833.7219921875,,6579.74929304565,6673.648065140692,39.4431288807238,-100.6850151869512,-90.25979133110572,-10.425223855845488,6961.420594463039,6400.559874286961,13.43589515662947,0,6596.187322288927,6747.029522309484,166.78536321172473
2025-01-01,6515.615074750053,6635.500299090128,6491.518372182722,6614.84619140625,8110,6584.557562934027,6689.569935191761,6828.1383203125,,6586.768672717771,6668.302440255743,45.66778928913197,-92.526918737738,-90.7132168124322,-1.8137019253058213,6923.246337691655,6408.036914261471,13.502376241099038,0,6596.187322288927,6747.029522309484,168.23570422093158
