Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,1884.5536092660743,1907.3229380042887,1845.0634875955948,1869.50732421875,152884,1877.188747829861,1777.7189331054688,1635.8182861328123,,1867.856626353992,1798.0728262139633,64.83983408784533,79.69772990650517,80.24823488888443,-0.5505049823792518,1982.1660683721177,1611.2525229364762,46.67232478705005,0,1870.0321961536788,1747.1254496426384,53.784749252327664
2024-12-19,1899.0249428223945,1899.0249428223945,1851.2119524751167,1868.9324951171875,254372,1884.017591688368,1791.5779640891335,1641.79279296875,,1868.0718001066311,1804.5146142960743,64.73285034405927,75.22237602819769,79.24306311674708,-4.020687088549394,1983.1207346047445,1631.490056410881,46.32279478927919,0,1872.7440112661172,1747.1254496426384,54.57026696686345
2024-12-20,1873.9312424173283,1882.4040984365108,1786.7779958154747,1804.023681640625,116402,1880.138007269965,1800.3246404474432,1646.6815698242187,,1855.26217641343,1804.46998405467,53.91512148932833,65.68089854104323,76.53063020160631,-10.84973166056308,1971.5216258849252,1660.1548877869495,44.25645588135554,0,1862.396589898241,1747.1254496426384,57.36599805107598
2024-12-23,1818.495039772684,1845.9132297164688,1797.650278674127,1805.498291015625,214224,1873.8312445746528,1807.0740855823865,1652.1052124023438,,1845.309399333869,1804.563466505666,54.102774612504575,57.57451437969985,72.73940703722502,-15.164892657525172,1959.482768372667,1687.3249586781142,42.33771260971215,0,1862.396589898241,1747.1254496426384,58.11403218719516
2024-12-24,1833.541347856909,1833.541347856909,1761.0594788712897,1812.421630859375,147672,1864.330837673611,1815.2129572088068,1657.4558740234374,,1838.7318456389703,1805.277845083276,55.02865851939125,51.119528094049656,68.41543124858995,-17.295903154540298,1950.286785283364,1708.880353388511,39.70282306922376,0,1849.5373314261485,1747.1254496426384,60.17601653842348
2024-12-26,1808.59756846882,1814.321112121456,1750.9869816580635,1775.5557861328125,122088,1848.6208631727432,1820.7297585227277,1662.455622558594,,1826.0966337377388,1802.5758397241427,49.3229171644159,42.5387788254634,63.24010076396465,-20.70132193850125,1946.3391003663944,1717.284410375793,37.03559771245657,0,1844.5010828195357,1751.0244670777292,60.73658873174278
2024-12-27,1774.4311272181908,1830.842064887284,1765.1584223651612,1824.5936279296875,139102,1839.4315049913196,1826.9009454900568,1668.2626708984376,,1825.7960325761287,1804.5774568337376,55.87658091611555,39.24304778885198,58.44069016894212,-19.197642380090137,1940.2872420448373,1733.0463394981314,34.901854408934724,0,1844.5010828195357,1761.9716838702548,55.83603766094321
2024-12-30,1814.5460548466,1824.118611251159,1719.5948332165092,1750.761962890625,316032,1821.04443359375,1827.7995771928267,1673.3393994140624,,1810.789218639028,1799.6851392025455,46.1909956373984,30.3240026397998,52.81735266311366,-22.49335002331386,1939.2772100504287,1734.8111688558213,32.87273037825259,0,1822.8190081247817,1780.6795608358725,60.33134963300339
2024-12-31,1755.8108145945553,1758.5851450583132,1726.0932723327198,1741.264404296875,251434,1805.8399115668403,1828.4255537553267,1678.0742138671876,,1796.8842557705975,1794.3741633020302,45.10781268551484,22.2329340723536,46.70046894496165,-24.46753487260805,1942.5545745202144,1728.6020416907231,30.98854377833347,0,1813.458885610399,1784.3786274548304,59.17806495084489
2025-01-01,1778.4300631971455,1839.289836985144,1695.1508495920705,1733.0914306640625,546680,1790.682590060764,1827.9654374556108,1682.7000561523437,,1784.1256907492907,1788.8030057894878,44.1483852875456,14.988435912650402,40.3580623384994,-25.369626425849,1947.103398673067,1719.4968576745894,29.88946435458797,0,1797.0878962072325,1803.798756549595,64.66954897181645
