Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,346.16367451587195,348.15312092113555,335.22171928692194,340.79217529296875,193637,335.34329562717016,325.059721513228,307.0040625,,336.65098538198504,326.6810951400772,62.63858719342595,11.14770174470732,10.837434699979813,0.3102670447275084,354.88823610330724,302.2408410451303,22.06962754409196,0,333.306877335734,312.0695458113678,13.425215904140734
2024-12-19,335.2217021268957,344.1742104923024,328.3083640798817,338.20587158203125,234258,335.8738098144531,327.2232430197976,308.2484832763672,,336.9619626219943,327.7288020893457,60.50323842121376,10.647811954187148,10.79951015082128,-0.1516981966341308,353.65210467233413,307.1823130522752,21.182958940022846,0,333.306877335734,312.0695458113678,13.56376739549006
2024-12-20,335.9677603664088,340.1953339609528,323.2850395827768,325.2247619628906,148386,334.9730326334636,328.8509729558771,308.43411743164063,,334.6145224901736,327.5011620778498,51.08925528825132,9.09928771046708,10.45946566275044,-1.360177952283358,350.6990876163303,312.497799590701,19.86876524097152,0,333.306877335734,312.0695458113678,13.599293267481698
2024-12-23,328.4575985385432,330.2978120935051,312.79070881796224,314.4817199707031,157488,333.96173095703125,329.45684814453125,308.6143609619141,,330.5879619862795,326.3175764317456,44.86732536379954,6.925366076147668,9.752645745429886,-2.827279669282218,348.28696126454355,315.9941697169018,19.15791685664225,0,332.4364924963043,312.0695458113678,14.054021190830673
2024-12-24,314.4817427305392,322.2903261483433,308.3642009444026,309.60760498046875,94451,331.88386705186633,329.8208271373402,308.7904412841797,,326.3918905851174,324.7984881179931,42.34746682544221,4.7544112799396885,8.752998852331848,-3.998587572392159,350.0907366718387,312.92709474905973,18.839826321363063,0,330.2232385595245,312.0695458113678,14.029152670099093
2024-12-26,311.8954526677944,315.7251431260273,294.4380723453417,296.57672119140625,166530,328.4244384765625,329.4998016357422,308.69994750976565,,320.4288567063752,322.23287294284887,36.453029072050334,1.9598387438408051,7.39436683063364,-5.4345280867928345,354.26759498891164,305.8804610413618,19.474133949699954,0,323.2601742599941,318.78392535475456,14.455462554411904
2024-12-27,301.00325031066006,304.8826647698652,289.61365737973944,299.8095703125,257202,323.7658216688368,328.48020935058594,308.8200445556641,,316.3049994276002,320.1943908855444,38.731525056805104,0.0059155899606366,5.91667658249904,-5.910760992538403,356.2091180016548,300.800586588189,20.341218766129103,0,320.84796677719294,318.78392535475456,14.721906245539284
2024-12-30,303.3905681142247,303.3905681142247,280.51193510888976,283.4463806152344,494784,317.10670301649304,326.5789323286577,308.25250915527346,,309.73327566512705,316.8536626791526,32.399301084910746,-2.83032897186365,4.1672754716265015,-6.997604443490152,360.3384310946171,291.926443172961,21.628198836912265,0,314.3325309933059,316.2971056417681,15.535446361088898
2024-12-31,284.4908284344003,297.42222972687307,281.55638292156846,294.3883361816406,253750,311.392571343316,324.9059892134233,308.0229425048828,,306.6642877684298,314.8113602702879,39.51988990327151,-4.147340888544136,2.504352199592374,-6.6516930881365095,360.6614381976701,287.4057065777205,22.82325175978234,0,314.33252801501266,316.2971056417681,15.137558834975149
2025-01-01,294.93544541729614,298.01909358234406,291.75231885533475,294.1396789550781,90368,306.2089606391059,323.23530717329544,307.7834393310547,,304.15936600575947,312.9321165143597,39.41827599167561,-5.151760591896561,0.9731296412945868,-6.124890233191149,360.2075406512554,283.5076906719868,23.859356159549417,0,312.3430728005961,316.2971056417681,15.084270117171078
2025-01-02,295.1343856076013,298.267757616558,288.4697280244199,290.7078552246094,120111,300.931403266059,321.15995372425425,307.72547302246096,,301.46906384952945,310.9117291243824,37.96731447441073,-6.153753299895072,-0.452246946943345,-5.701506352951728,359.6213743218786,279.48331317812136,25.010534818047105,0,310.3536345349213,316.2971056417681,14.867561239612614
2025-01-03,291.8517773288104,294.9354252833512,290.2104901396887,292.548095703125,80537,297.30066257052954,319.1094665527344,307.98029663085936,,299.68487022024857,309.24230790426805,39.25846920465252,-6.721862268845371,-1.70617001132375,-5.0156922575216205,359.54137009611634,276.18125563630554,26.07948642950924,0,305.40487360119744,316.2971056417681,13.812443781518391
2025-01-06,292.5480915657062,292.5480915657062,276.582766407935,279.5172119140625,204098,293.4157172309028,316.5050992098722,307.8275750732422,,295.6513385590114,306.54002645061297,33.88078658149854,-8.129860170496897,-2.99090804315838,-5.138952127338518,359.4953333721467,270.83588916203297,27.79666041508853,0,299.4365462781392,314.33252129129073,14.174807960277008
2025-01-07,281.009313972938,298.6159273804087,278.0748682861782,293.04547119140625,337617,291.5754801432292,314.9904063831676,308.07844787597656,,295.1301650854904,305.313248699776,42.66204461099783,-8.061167072225032,-4.00495984897171,-4.056207223253322,357.6661857317075,268.63640826243306,28.58737332519242,0,296.1539547669812,314.33252129129073,14.981246909855372
2025-01-08,290.11102204909463,291.4041804535113,277.8261841681272,280.0145874023437,177381,289.7352430555555,312.5623765425249,308.30199951171875,,292.107049548861,303.0133704000094,37.49628765203892,-8.954983242538674,-4.994964527685103,-3.960018714853571,357.5544921969324,264.3912170315832,29.33600650823933,0,290.7327155889001,314.33252129129073,15.144667294788617
2025-01-09,281.45693698981114,286.4802769252232,276.7817258834839,278.5224914550781,181176,287.3700120713976,310.0710463090376,308.18696350097656,,289.39013793010446,300.7869268595611,36.94465310170395,-9.672243072708284,-5.93042023668974,-3.741822836018544,356.46460127918715,260.502519082141,30.095127423223264,0,289.9866672610799,314.33252129129073,14.704146196882805
2025-01-10,278.5224836731229,280.51192998507383,260.02062690067146,275.1901550292969,228445,286.4526536729601,307.87135176225144,308.12540344238283,,286.5501413499429,298.4599476022644,35.68209799795942,-10.389801195009454,-6.822296428353683,-3.5675047666557718,355.1389910326067,256.575986994737,31.66857488711868,0,279.3182771405401,306.0514515376589,14.959932533041831
2025-01-13,268.7742267190029,276.0356940967689,258.9264425362617,262.0598449707031,142423,282.86059909396704,304.8600547096946,307.6880633544922,,281.6520820740949,295.1508473630315,31.16302659239756,-11.881020455674388,-7.834041233817825,-4.046979221856564,351.82018139116934,251.92706897504155,33.177643762611794,0,278.7711849583352,305.504359355454,14.931514553396427
2025-01-14,267.3318378196486,269.56996483395267,263.45242373282974,268.92340087890625,69215,280.0587904188368,302.1878648237749,307.13385009765625,,279.1063458350572,292.76653404629286,35.74413406153187,-12.366438260319567,-8.740520639118174,-3.625917621201396,346.1322660922593,250.16947951320952,34.57892200414111,0,278.7711849583352,305.504359355454,14.473228457632777
2025-01-15,271.45995648279904,273.0515196815777,264.94453163483587,268.6747436523437,90347,277.6106669108073,298.8668476451527,306.4168170166016,,277.0200253985145,290.5763712832066,35.6515654158402,-12.625659187897668,-9.517548348874072,-3.1081108390235954,338.3868110111069,250.2008568355728,35.34253341310628,0,278.7711849583352,305.504359355454,13.531793976636791
2025-01-16,268.8736819755544,272.8525749702739,264.0990225245088,269.3213195800781,213410,275.0299140082465,295.50061451305044,305.9400555419922,,275.48028423482725,288.64409385564943,36.11486517551019,-12.633291644751807,-10.14069700804962,-2.4925946367021865,330.2997436667604,251.14083860863025,36.10132093194169,0,278.7711849583352,305.504359355454,13.06640433775389
2025-01-17,268.5752506232717,273.34990960284665,265.39212439919413,269.0228881835937,113384,273.86387803819446,292.0100402832031,305.3113903808594,,274.1888050245806,286.86034788546255,35.98607928536268,-12.519108847479629,-10.616379375935622,-1.9027294715440064,321.03317877214204,253.4891051634048,36.72258338765041,0,278.7711849583352,305.504359355454,12.000629494776572
2025-01-20,269.1721066969554,272.50443552175966,265.5910970696514,270.9128723144531,80326,271.40470038519965,288.83370832963425,304.62005737304685,,273.5336184825551,285.4105773790071,37.50599318449363,-12.13621351897865,-10.920346204544227,-1.215867314434421,313.9113175399185,255.17977743078464,37.29946995366565,0,275.1653114948865,305.504359355454,11.361164612405402
2025-01-21,270.9128887089923,275.9859834582972,257.4343701839192,261.86090087890625,158931,269.3876241048177,285.3634823885831,303.8063739013672,,271.1990749618253,283.26969769717977,33.41393430661235,-12.420014461376468,-11.220279855910675,-1.1997346054657907,309.3529596874699,254.4760533740536,38.355450869348005,0,271.9573235545712,304.7583231792828,12.238653080074592
2025-01-22,264.0492761284283,271.7583806524066,260.766671472035,268.7244567871094,234147,268.29895358615454,282.7952866987749,303.3517846679688,,270.70415132688214,281.9474030689915,38.86085726513555,-11.95330687130297,-11.366885258989136,-0.5864216123138348,304.5775801122577,255.1631181299297,39.33600457676734,0,268.9731500844965,302.7937485308206,12.323915907805556
2025-01-23,267.63027625863896,280.5119543919509,266.0387433558349,276.4833374023437,157921,268.44264051649304,281.0680874911222,303.0284997558594,,271.8599885419745,281.4506698265689,44.3980829002165,-10.832490711810124,-11.260006349553334,0.4275156377432108,302.314644794744,255.4167150685373,38.714071478276736,0,268.97316228793505,302.7937455525274,13.020221328695088
2025-01-24,273.9964934959468,277.4282700203381,256.43960627411525,257.9814453125,186194,267.9894849989149,278.7214438698509,302.5659527587891,,269.0842798960796,279.3171039616536,36.020411790538034,-11.306845617245642,-11.269374203091797,-0.0374714141538454,299.81579860723,253.7327487560513,38.844171774974576,0,268.4757803330331,300.3069083832088,13.379030932340296
2025-01-27,257.93171258629394,257.93171258629394,245.74636861327664,251.21734619140625,191621,266.0221455891927,276.6596540971236,302.0695861816406,,265.5108931551449,276.7625805279947,33.52946625398587,-12.089224511594352,-11.433344264792307,-0.6558802468020435,300.62087987443715,249.7047640464613,39.58621992463216,0,263.1291615026138,292.9708512871147,12.785746475554069
