Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,385.02066196622246,385.9631061125168,372.9670710892817,375.69525146484375,449877,394.7814771864149,389.8502086292614,395.8520269775391,,389.0159955682869,391.0898149502776,40.73731995984871,-0.98113027794534,0.8702982798809538,-1.8514285578262937,412.2213157500252,368.0977913056389,14.711798385686194,0,396.99984824585727,390.9234472902237,11.97918875409282
2024-12-19,369.0484002864852,375.1495976232304,367.113860271582,372.0741882324219,379129,391.1935051812066,389.4285805442116,396.4373455810547,,385.6276341011139,389.36112161229073,39.02683688418912,-2.343961371841601,0.2274463495364428,-2.571407721378044,412.71219085636176,365.7319100957867,14.583060526018418,0,394.0732428370074,390.9234472902237,11.841009459648566
2024-12-20,373.2150885567692,380.55636789696257,366.51864579756,368.8995971679688,923654,387.0543891059028,388.3711298162287,397.0087756347656,,382.2820267144849,387.5009830264432,37.538703167330304,-3.638238452009091,-0.5456906107726639,-3.092547841236427,413.3588048647477,362.9969995786117,13.93655582384702,0,393.7756355999964,390.9234472902237,12.213034059891442
2024-12-23,372.02459746299,375.14959802659126,362.9472033399809,369.9412536621094,423885,382.8711785210504,387.4219027432528,397.1228631591797,,379.8138721040098,385.90464399332194,38.369124241546,-4.527716689621911,-1.3420958265425136,-3.185620863079398,413.9302640342059,361.2549013710676,13.63593464610728,0,387.0295866910017,391.9899143712069,12.050050711026788
2024-12-24,371.4293518473908,376.9353340520741,367.16348190900703,371.1813354492188,641386,379.206047905816,386.57639243386006,396.1714721679688,,378.0873647730516,384.5661613984035,39.40201884319927,-5.074079534482223,-2.088492568130456,-2.985586966351768,414.2745581736298,360.25088433125296,13.173715474142806,0,384.0037843001437,391.9899143712069,11.82329417005665
2024-12-26,371.5285664409539,375.9928616318333,358.13568086831606,359.5245666503906,378334,375.2212524414063,385.5707980069247,394.8272229003906,,374.3748051485194,382.28965278494775,33.68683263906283,-6.374202014726791,-2.945634457449722,-3.428567557277068,415.6207751209976,356.16656618759623,13.492639041075256,0,377.97699087234287,389.5841531353744,12.120914731872771
2024-12-27,361.70711967760514,390.3778091345599,360.1198086806741,380.60595703125,6295356,373.876451280382,385.69931585138494,393.69229919433593,,375.6210355250655,382.1365895346116,48.293805879287234,-5.638469659582313,-3.484201497876241,-2.154268161706072,415.6057869411433,356.6081412815129,12.631881349753632,0,377.97699087234287,389.5841531353744,13.81805613512142
2024-12-30,382.8877269839299,384.7230241070594,368.453154468587,374.9015808105469,1201653,373.0938212076823,385.1536795876243,392.5226531982422,,375.47714458216177,381.4788614687875,45.38089553813276,-5.452835066638272,-3.877928211628648,-1.5749068550096244,415.6454147679372,356.39986111096914,11.832606350669268,0,374.9015812684358,389.5841531353744,14.363690920407878
2024-12-31,374.0087280438467,375.9432680576975,369.2964164836126,373.3142700195313,292298,371.7931111653646,385.0161424116655,391.6764208984375,,375.0445696696357,380.73662588249147,44.57520634431712,-5.371877370975255,-4.176718043497969,-1.1951593274772865,415.74611421377153,355.8924142286113,11.090422422948071,0,374.256745001438,389.5841531353744,13.520435617653147
2025-01-01,375.00079243927377,385.0206609378448,373.0662524315939,380.7547607421875,382882,372.3552788628473,385.2055358886719,390.7795928955078,,376.1866078841461,380.7382745061002,49.13396553810217,-4.653687581728434,-4.272111951144062,-0.381575630584372,415.2443795816296,355.407042537511,11.199188811718887,0,374.256745001438,389.5841531353744,13.534608855899704
2025-01-02,384.92144923637227,389.3857443950416,374.60397314698,376.0920715332031,270004,372.8017103407119,385.1469143954191,389.98098022460937,,376.1677006139575,380.3158924176551,46.55002757701936,-4.409922212730635,-4.2996740034613765,-0.1102482092692582,413.38641908192375,354.8146032569435,11.646258732072818,0,374.256745001438,389.5841531353744,13.8109695587282
2025-01-03,376.78650105443785,379.4650902724189,363.1952205615782,364.6336975097656,579432,372.3277214898004,383.9654541015625,389.4561773681641,,373.8608999931191,378.8902383351197,40.86281161625027,-5.0827407521350665,-4.456287353196115,-0.6264533989389518,411.53737157998336,352.95828576864943,10.928849023527544,0,374.256745001438,389.5841531353744,14.37432196525147
2025-01-06,364.6336975637803,368.05633597888095,351.3400246374207,365.1793518066406,1416950,371.7986212836372,382.35560330477625,389.006771850586,,372.1245903558234,377.64379410525794,41.231031396815936,-5.508426834799366,-4.666715249516765,-0.8417115852826003,408.57373862008654,352.0032602812807,10.986182185826245,0,370.8589168859903,386.1863250199268,14.296373531160684
2025-01-07,366.0226115908144,378.4730226368442,365.179349784111,376.7864990234375,1228919,372.4214172363281,381.2237465598366,388.6883184814453,,373.0569720893463,377.5658581887288,48.56734640067589,-4.853241203241453,-4.704020440261703,-0.1492207629797493,404.3689836625743,353.2715009565663,10.245093049973391,0,370.8589168859903,386.1863250199268,14.445183804654809
2025-01-08,376.4888933613676,377.97699175410025,365.3281554158725,366.5186462402344,376001,373.1985371907552,379.5034151944247,388.3916912841797,,371.7493069195239,376.5615661934111,43.40541064690853,-5.103699506484475,-4.783956253506258,-0.3197432529782169,398.9609514083679,354.57238294221804,9.556938852395744,0,370.8589168859903,386.1863250199268,14.420383898582855
2025-01-09,368.9988114385612,370.23889343657305,357.1436154273929,358.8797302246094,224670,370.7845119900173,377.3546919389205,387.43633239746094,,369.175391580541,374.95412655988366,39.999309798511575,-5.851137921878717,-4.99739258718075,-0.8537453346979671,394.003273078318,355.0012831960961,9.48790125850362,0,370.36288451623113,386.1863250199268,14.74280438543417
2025-01-10,358.7309293697836,358.7309293697836,340.5265194352027,342.1634216308594,466865,367.1469387478298,374.38074978915125,386.0563690185547,,363.7729975906048,371.9731533845178,33.75669083475572,-7.703552888177569,-5.538624647380114,-2.1649282407974546,393.7227072630084,349.95941859148377,10.511840934732088,0,364.95613191512217,380.7795724188178,15.05105357757732
2025-01-13,329.36578183378583,346.1316845527671,328.42330739607354,339.43524169921875,1215991,363.3826022677952,371.4383739124645,384.6129138183594,,358.9054464123276,369.0151614131269,32.855453631727144,-9.284717965856885,-6.287843311075469,-2.996874654781416,393.2259320090549,345.1288012673122,12.091651915749782,0,358.9045258955576,374.7279663992532,15.44433803972612
2025-01-14,340.27850149117046,357.0444041101373,337.7983374861328,351.0920104980469,485328,360.0867411295573,369.4249323064631,383.2041809082031,,357.3427592294714,367.3857840572105,40.20158625747688,-9.487829071643771,-6.92784046318913,-2.559988608454643,392.1877586725613,343.0816505071262,12.602552086736894,0,358.9045258955576,374.7279663992532,16.121067645507363
2025-01-15,351.6872569993995,352.82812639014884,342.2626337511786,345.23883056640625,992373,356.65860324435766,367.26718971946025,381.6138995361328,,354.9219734968584,365.3724246489556,37.956014194592015,-10.005758632586035,-7.543424097068512,-2.462334535517525,390.7085789508143,340.58264724547473,13.076959388367785,0,353.9441988342462,374.7279663992532,15.60023277946829
2025-01-16,351.63766419717905,359.22695998569554,348.51263333534337,355.1098937988281,335176,355.60040283203125,366.0474007346413,380.52064392089846,,354.9595575572524,364.439467298944,43.67049148735834,-9.51008291811587,-7.936755861277985,-1.5733270568378854,389.63230443530136,339.60038599438616,12.970468863580605,0,353.44816501645886,369.767638719048,14.395581846262576
2025-01-17,353.6713877004486,357.54043749958714,346.0324704421845,347.52056884765625,378051,353.63831583658856,364.342851118608,379.1059582519531,,353.4717598153332,362.9013856215542,40.57612804431213,-9.618772221480754,-8.27315913331854,-1.3456130881622137,389.2589628443564,337.5183656468546,13.036459812353945,0,353.44816501645886,366.74183632819,14.055445947614734
