Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,230.115855589219,230.20887495317368,226.39530811522832,227.0929107666016,8430930,236.0584004720052,235.99051596901637,241.99479217529296,,234.3154401059996,236.6620634134375,33.21355613141462,-2.454934081438836,-1.77620748383371,-0.678726597605126,247.4282361016042,225.92770719673567,22.640616283898,0,235.510651647893,235.09208971498785,4.773596494748154
2024-12-19,223.23283920978088,226.9068768498896,221.88414364477413,224.9535980224609,9518542,234.17745802137583,235.8721355091442,241.1655670166016,,232.44307168929183,235.59765746880325,31.12829846491321,-3.0865200097287584,-2.03826998901272,-1.0482500207160386,247.47736373730575,225.8506773393544,24.26444750208297,0,232.4877146902431,234.04568949934995,4.717125743193201
2024-12-20,224.6280580485252,227.0929151201928,218.861212191836,220.53546142578125,15556528,231.9244605170356,235.41129511052912,240.3378582763672,,230.06154963658972,234.2283669194376,27.314273381058527,-3.898622217557403,-2.4103404347216566,-1.4882817828357462,248.79075120131043,223.74667555650208,26.08757679785023,0,229.76705204559144,232.5342237728809,4.933050395445723
2024-12-23,221.60510650868903,225.3721636236746,220.302920584064,224.02346801757807,7722901,230.2657199435764,235.3563336459073,239.57536987304687,,228.85393331278743,233.30064883745035,34.171735396271686,-4.212210347791995,-2.7707144173357245,-1.4414959304562704,249.00250781899703,221.94903637045607,27.780482572491252,0,229.743815757101,232.5342237728809,4.82010324283281
2024-12-24,224.16296303911915,226.255770785335,221.93064045359324,222.2561798095703,3577400,228.44161478678384,235.07517797296697,238.7085372924805,,227.53438261214404,232.29660619855215,32.49873700355295,-4.550876912599847,-3.126746916388549,-1.424129996211298,249.509262677817,220.0191690238432,29.067201239070663,0,229.6973113801592,232.5342237728809,4.84335705573181
2024-12-26,223.2328435955385,225.093117292168,222.30270674722377,223.4653778076172,6330006,227.01540289984808,234.32895452325997,237.97574157714843,,226.7205816512387,231.49376725392173,34.849040925777174,-4.6678918804815055,-3.4349759092071404,-1.2329159712743651,249.6618724165436,218.55971724410097,30.262011429465822,0,228.86017729934392,232.5342237728809,4.624111557259774
2024-12-27,223.23282542411897,224.1629621967195,219.7913222040493,220.34939575195312,6487888,225.22230190700955,233.5954132080078,237.23146728515624,,225.4463444713816,230.4806425719246,31.77841720369318,-4.95494329416843,-3.738969386199399,-1.2159739079690317,250.11828088739767,216.6801962854539,31.684268763161132,0,228.62763973504,232.5342237728809,4.707158447140865
2024-12-30,219.5588055827077,220.44243274884485,215.00112651654703,216.3963317871093,19401112,223.24317593044705,232.6800738247958,236.3772637939453,,223.63634193452717,229.20025068239596,28.36392815555841,-5.438718669105327,-4.078919242780585,-1.3597994263247424,250.42070305126165,214.14079444629692,33.5114800717414,0,224.90709030804976,230.6041809352364,4.853323604786206
2024-12-31,216.39630906225463,223.1398004951382,216.11727939165405,222.53521728515625,12004845,222.400882297092,232.1325600363992,235.71483551025392,,223.41611700465296,228.5943385553741,39.27572293420764,-5.266053596415617,-4.316346113507592,-0.9497074829080248,249.7287904700418,213.13055553825905,34.315675866192336,0,222.6050007348604,230.6041809352364,5.062601656340931
2025-01-01,221.1958380441093,222.5259410958916,219.83784621551231,220.3959197998047,9418453,221.6567721896701,231.2975505482067,234.9787548828125,,222.8120775636833,227.84902775941325,37.15193016027739,-5.2414188961720924,-4.5013606700404925,-0.7400582261316,248.17137888646735,212.3254182937084,35.06242910389678,0,221.0470208183699,230.6041809352364,5.05263284122493
