Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,225.8888221369736,227.8790320236429,220.01770904493748,221.4805145263672,3051906,227.37374708387583,205.0716857910156,196.2663439941406,,223.6312198715568,212.6416095224204,62.26242087314305,10.684723290388234,8.621338459246152,2.0633848311420824,247.7042284320232,166.33606392637526,34.41000953886659,0,228.5756119342812,215.8531859420333,9.939678242874011
2024-12-19,217.4304342528738,221.93825851716448,209.96714703595595,220.5849151611328,1816007,228.15877278645837,206.63671389493075,196.8757461547852,,223.021958929472,213.3637282168488,61.1662627034849,9.907849099212797,8.878640587239481,1.029208511973316,248.10568057176067,169.9627962959151,33.26031881146509,0,231.0633720365861,215.8531859420333,10.545981399157167
2024-12-20,222.7542598106859,224.7444698061029,215.9477300864459,217.73892211914065,1915449,227.8480801052517,208.1239436756481,197.3734976196289,,221.9653515674057,213.7614731170572,57.690453601781975,8.95924623839835,8.894761717471255,0.0644845209270954,247.88410007641613,173.77670619799795,32.4259804668313,0,231.0633720365861,215.8531859420333,10.595026041436606
2024-12-23,218.9230954309317,219.42064792054745,211.0617721686416,213.18133544921875,1934519,226.0591023763021,209.61841028386897,197.78706329345704,,220.20854834376837,213.70873332907183,52.54135698196619,7.750371029180769,8.665883579813158,-0.9155125506323892,247.1992561356397,177.3184959395556,31.04571955134421,0,231.0633720365861,215.8531859420333,10.485564644776804
2024-12-24,215.9278288407633,216.9328793752639,207.4097177033137,211.2010803222656,1664928,223.63878546820743,210.95411265980115,198.21177429199216,,218.4070547394678,213.48076487390765,50.43500917358904,6.556954190986318,8.24409770204779,-1.687143511061473,246.2709090934819,180.72465517653765,29.334715569295007,0,229.7846573702649,215.8531859420333,10.497648993939048
2024-12-26,212.75343878935183,212.90269845641905,204.9916172358359,206.26535034179688,1503221,220.50973171657984,211.93836142800072,198.5686187744141,,215.97871385993363,212.8248180982612,45.53507968264799,5.153484428249726,7.625975047288178,-2.472490619038452,245.1070584025028,183.745370796716,27.46664140644476,0,220.91329849940496,215.8531859420333,10.665395277357286
2024-12-27,205.9867356166781,209.68852744248824,204.99163061369904,206.11610412597656,1010883,217.60513305664065,212.83350441672584,198.90655670166012,,214.00619191314223,212.2149350098717,45.3914749870411,3.9832650079975167,6.897433039430046,-2.9141680314325296,243.80884838353705,186.7899904226153,25.73200111236953,0,220.91329849940496,215.8531859420333,9.882105285671894
2024-12-30,204.99161602580804,207.98687640534737,196.53322410241304,197.986083984375,2963541,213.8082546657986,213.3012036410245,199.13861511230468,,210.8021703273888,210.9214030984629,38.30471462175925,2.37248448216792,5.992443327977621,-3.619958845809701,242.5022011483537,189.14846413484943,24.61754411315521,0,215.5596363543289,215.8531859420333,9.981615325367008
2024-12-31,198.0258950890304,203.2402507576497,197.9860975700153,201.0908203125,1586698,210.62723626030817,213.86660419810903,199.42480743408203,,208.85990032441103,210.0277137542845,42.0270591638518,1.3311113615288548,5.060176934687868,-3.729065573159013,241.4578070886899,191.1411934606265,23.58269118531334,0,212.206128063028,216.7189333853669,9.405876749685412
2025-01-01,200.02605046187497,213.40026408318337,199.02099987876224,212.28575134277344,2607718,209.60559590657556,214.99469202215025,199.96475158691408,,209.5450705280836,210.23298989869252,53.03118560201069,1.393094310890035,4.326760409928301,-2.933666099038266,240.62948130454905,193.49999257240407,22.37303775638829,0,210.638846954258,218.12203394030115,9.75060891949721
2025-01-02,211.9573567967592,212.4549092775028,205.25034389006112,206.66339111328125,1819294,208.05875990125867,215.67905217950997,200.24497283935543,,208.9687346451231,209.9084809182006,48.093756534652215,0.977273363325935,3.656863000607828,-2.679589637281893,240.4493372258973,193.98961235906364,21.249788143815024,0,210.638846954258,218.35090661527988,8.816632928455556
2025-01-03,206.66339201562784,211.45980523930464,206.096190080834,207.47938537597656,1323740,206.91881137424045,216.1562506935813,200.69774566650392,,208.6708647912938,209.6876540507257,48.83826208918224,0.7054442616793324,3.0665792528221294,-2.361134991142797,240.31826897181705,194.37741736851495,20.206770646425564,0,207.97693601148023,218.35090661527988,8.590601381702742
2025-01-06,206.45442550173408,207.549047022019,197.8069610437729,200.53355407714844,1828478,205.5135023328993,216.01829251376063,201.00762145996092,,207.0434026484648,208.8554631440369,43.16304791036082,-0.069649916003641,2.439333419056976,-2.5089833350606168,240.82943291907023,192.5676404451876,19.31222980176047,0,206.73305173883847,218.35090661527988,8.754083123426781
2025-01-07,200.2151157126095,206.9718869210149,200.2151157126095,205.7080993652344,1582787,204.90317111545136,216.05447803844103,201.54836151123047,,206.77634199181875,208.56933916414573,48.01005911189875,-0.2633394633893999,1.8987988425677007,-2.1621383059571007,240.4993225067853,191.415045168996,18.481584731714317,0,204.9667440927982,218.35090661527988,8.651018900304612
2025-01-08,207.21071120063004,207.30028219110687,199.36929407653827,201.19032287597656,1129053,204.3392791748047,215.49405254017225,202.12014892578125,,205.65913816865032,207.8985195015849,44.44624114435233,-0.7724819402462231,1.364542686004916,-2.137024626251139,239.0992280014893,190.00595846091304,17.81348880948594,0,204.9667440927982,222.13230350753477,8.524498271561184
