Date,Open,High,Low,Close,Volume,SMA_9,SMA_22,SMA_50,SMA_200,EMA_9,EMA_21,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,ADX_14,ST_Direction,Ichi_Tenkan,Ichi_Kijun,ATR_14
2024-12-18,306.47272036392854,306.86790802595453,298.0254371025538,300.14959716796875,16598070,309.18417019314234,300.32699307528407,289.67499389648435,,307.0327239604073,302.5463292006776,49.87291700154545,5.639496112971528,6.576890939166229,-0.9373948261947004,325.61965389416594,280.06406802966217,22.909108515829782,0,306.423293509729,291.99872651475187,5.606812056439359
2024-12-19,291.4553245148267,296.8398501975727,291.4553245148267,294.91326904296875,13349532,307.5100809733073,301.2453682639382,290.0356079101563,,304.6088329769196,301.85241464088585,44.44210784690889,4.317312511884097,6.124975253709803,-1.8076627418257052,322.09579136199784,285.86523158722093,22.637008863745585,0,303.13823721586544,291.99872651475187,5.832637421325452
2024-12-20,294.41930595358747,298.47004740124703,285.87324823712544,287.355224609375,14964305,304.9029032389323,301.7775324041193,290.202578125,,301.1581113034107,300.5344882743849,38.00858631095087,2.6292926130601586,5.425838725579874,-2.7965461125197155,319.8831357989978,289.0658723797132,22.979469651747863,0,300.3471990770148,291.99872651475187,6.301929534633907
2024-12-23,290.4673403861233,291.75170772203506,284.53943548028406,290.8131408691406,10201072,302.6524929470486,302.6262997713956,290.3497882080078,,299.0891172165567,299.6507294193627,42.13577181248556,1.5526516234437509,4.65120130515265,-3.0985496817088998,319.5798628357025,289.56674055785214,23.431291890121223,0,299.68029269859414,291.99872651475187,6.404254234504878
2024-12-24,292.6903017968691,293.77709038224083,287.9973771267084,288.9359741210937,10685518,300.27584160698785,303.147236217152,290.4792138671875,,297.05848859746413,298.6766607558837,40.557203030536485,0.541689949416309,3.829299034005382,-3.287609084589073,320.2489906289165,288.35916061620065,23.47670005204097,0,299.68029269859414,291.99872651475187,6.136087958154982
2024-12-26,289.4793464648509,292.44329881773336,288.9853544060372,291.6529235839844,9172485,298.32731458875867,303.27522416548294,290.6669305419922,,295.9773755947682,298.0381391948019,43.83685219726728,-0.0398104357525426,3.055477140053797,-3.09528757580634,320.6251737443869,286.7825716169412,23.5188647738236,0,299.68029269859414,291.99872651475187,6.047874596862791
2024-12-27,292.29512950803365,292.5915127055583,287.849200639856,288.540771484375,9495184,295.7365993923611,303.01250943270594,290.7301611328125,,294.4900547726896,297.1747421302176,41.043435075503616,-0.7432110709875133,2.295739497845535,-3.0389505688330485,321.25478210932,284.7994232129456,23.697286206951205,0,299.68029269859414,291.99872651475187,6.192542829658469
2024-12-30,288.5407653698777,288.9853703076277,279.4513290780828,281.4766845703125,25876258,292.3006083170573,302.00431407581675,290.71435302734375,,291.8873807322142,295.747645988408,35.51184962121208,-1.849355697766498,1.4667204587231286,-3.3160761564896264,322.4820384343535,281.2899220148653,24.759780615648356,0,297.1362394974935,294.59218743119686,6.601849698629321
2024-12-31,281.0815061390667,290.4673560804415,280.8345100879779,289.6275634765625,15725947,290.385016547309,301.4384682395241,290.88428588867185,,291.43541728108386,295.1912748509675,44.76251390615718,-2.0447053849407557,0.7644352899903518,-2.809140674931107,322.50275481444527,279.9107278515704,25.43712485750205,0,293.1596185520186,298.2230265984775,6.986458696071692
2025-01-01,289.6275726143709,291.0601618162385,286.7624243615217,290.3685607910156,6954271,289.2982347276476,300.8052603981712,291.0176641845703,,291.22204598307025,294.75284630006274,45.52752369858637,-2.1153447514036543,0.1884792817115506,-2.303824033115205,321.85075892614225,278.76459141565465,25.938742500161805,0,288.96068823966493,298.2230265984775,7.0464438984632
2025-01-02,290.91196482350097,294.22168783051046,287.8492077199133,293.23370361328125,13361957,289.1116163465712,300.3516859574751,291.3041796875,,291.62437750911243,294.6147424194462,48.49764704122027,-1.918024089717676,-0.2328213925742946,-1.6852026971433811,320.86315987338656,278.16647574673067,25.73399683397926,0,288.96068823966493,298.2230265984775,7.226397310572224
2025-01-03,292.9373329216239,293.67832111619805,287.9974116244633,288.4420166015625,8167968,289.2323710123698,299.44678289240056,291.7053015136719,,290.98790532760245,294.0535855269113,44.16091780735475,-2.1238131438647656,-0.6110197428323889,-1.5127934010323767,319.61174510110226,277.1899913490931,25.543875858238327,0,286.8365084542966,298.2230265984775,7.053499235647885
2025-01-06,289.03476472435113,289.03476472435113,277.1789543623055,278.7597351074219,12638091,287.89310370551215,298.068095814098,291.9720574951172,,288.5422712835664,292.66323548877585,36.96749472400812,-3.0332166172291863,-1.0954591177117483,-1.937757499517438,319.03511802755725,274.6445847312318,26.573539829592526,0,285.70032109640795,297.0868392405888,7.663931906179231
2025-01-07,278.7597234522281,284.7370456837066,277.6729348509699,283.55145263671875,13247733,287.2948235405816,296.83311601118606,292.2812957763672,,287.5441075541969,291.8348915931343,42.002553807958094,-3.3289003718901427,-1.5421473685474272,-1.7867530033427157,317.40433158189984,273.5485340186861,27.529656374421428,0,285.70032109640795,297.0868392405888,7.558078605294952
2025-01-08,283.55147436896715,283.55147436896715,276.7343892035141,278.7103576660156,10996122,285.8567606608073,295.41176535866475,292.4739532470703,,285.7773575765607,290.6417521452144,38.64395131537025,-3.908809460847124,-2.015479787007367,-1.893329673839757,315.7177231805811,271.99949483699703,28.51015265044848,0,285.4780385170123,296.86455666119315,7.4134081940129715
2025-01-09,277.8705444335937,280.6863053140309,276.2403766030934,277.8705444335937,12715512,284.67117987738715,293.9140708229759,292.6952612304688,,284.19599494796734,289.4807332623397,38.07516582812592,-4.38560299967213,-2.48950442954032,-1.8960985701318105,313.7639434831348,270.70774535963864,29.47138838054317,0,285.231032216802,296.6175503609828,7.109955055284075
